stock name,text_length,num_comments,score,general sentiment,open/close percent change
PROV,1622,24,11,0.473,-0.8270676691729414
UBER,0,26,10,0.0,0.6136851795029019
HEAR,3650,135,34,-0.03399999999999992,-13.123844731977819
GPRO,343,45,9,-0.28800000000000003,-1.571428571428576
PM,865,38,9,-0.225,0.7133864876206535
RH,865,38,9,-0.225,3.3335486788552213
TD,865,38,9,-0.225,0.49067713444554184
LM,865,38,9,-0.225,-0.3405448717948752
WYNN,4966,86,16,0.8960000000000001,6.136999011145973
PE,2483,43,8,0.44800000000000006,1.1554621848739624
ING,2483,43,8,0.44800000000000006,0.0
JOB,2483,43,8,0.44800000000000006,-24.6734693877551
LVS,2483,43,8,0.44800000000000006,4.621072088724584
MGM,2483,43,8,0.44800000000000006,1.6960208741030645
MUST,1546,24,8,0.424,-6.595365418894833
DES,1321,85,8,-0.744,3.2490974729241824
BYND,0,22,14,0.0,-3.203914141414143
ATH,2120,49,11,-1.045,4.761904761904757
SPY,2385,107,23,0.658,-0.024326672458729166
MSFT,271,26,13,0.49,-0.3094966606939204
TSLA,3079,98,15,0.637,0.36412295261254063
IWM,271,18,10,0.49,0.03924954863018852
PTON,1054,182,17,1.6920000000000002,-3.436200481505801
RGR,404,12,5,-0.33499999999999996,-2.533664068036853
AR,404,12,5,-0.33499999999999996,-4.248366013071892
SHOP,190,52,4,0.0,0.3916993082756808
STNG,1157,179,13,0.5860000000000002,-0.10277492291880562
DD,1912,293,16,0.5700000000000001,0.6747638326585631
USA,446,7,3,0.123,-0.7490636704119857
GOV,446,7,3,0.123,-3.781676413255356
DHT,407,35,5,-0.053999999999999965,4.251968503937015
EURN,407,35,5,-0.053999999999999965,-2.904162633107461
LORL,1812,74,3,0.264,2.1739130434782608
ANTE,1812,74,3,0.264,-2.9583333333333313
ED,1812,74,3,0.264,-1.2926439232409555
TOTA,1812,74,3,0.264,0.0
ATVI,0,123,3,0.0,1.0925183238832692
NAT,9,21,5,0.0,4.554455445544563
SNAP,5616,142,6,0.29400000000000004,3.1249999999999836
CEO,2808,71,3,0.14700000000000002,-2.411144847294162
SPCE,2946,109,5,0.573,4.586188719030053
MVIS,0,8,3,0,-4.7635288767621695
HTZ,468,18,6,0.546,1.6666666666666607
ET,234,9,3,0.273,-3.354838709677417
DIS,0,32,3,0.0,3.6524300441826205
AL,558,105,3,0.024,1.7536534446764163
BOOT,0,3,3,0.0,-2.359249329758701
SO,432,31,3,0.384,-0.09211495946942569
RH,432,31,3,0.384,0.8385465193664444
PQG,432,31,3,0.384,-2.224199288256228
ON,536,21,2,-0.08200000000000002,1.4178185649188264
RE,536,21,2,-0.08200000000000002,4.383594547528981
ING,536,21,2,-0.08200000000000002,2.1526418786692645
EARN,536,21,2,-0.08200000000000002,-0.3367003367003295
TWLO,1072,42,4,-0.16400000000000003,12.132545931758518
MTCH,279,15,2,0.018000000000000016,-6.632768361581926
RESI,0,1,2,0.0,5.917159763313615
CVS,0,93,2,0.0,0.14667535853977087
VIRT,8548,222,8,-0.020000000000000018,-0.8859784283513114
AM,4068,74,3,0.126,-4.999999999999999
CFO,4068,71,2,0.126,-0.12026458208058183
PGX,462,49,2,0.3,0.07102272727272575
EB,610,12,1,-0.029000000000000005,4.320987654320986
NOW,475,9,1,-0.098,3.4853782150310204
TD,9,0,1,0.0,-0.741106719367582
GDX,2696,38,2,0.156,2.757406864183038
ITM,1348,19,1,0.078,0.08200082000819833
SPY,4507,290,171,0.024999999999999967,-1.3157894736842175
ATVI,1074,1273,123,1.8030000000000002,-1.527027027027021
SPCE,0,33,70,0.0,4.225352112676056
NYT,4750,930,134,-3.587999999999999,3.9414750671842347
DD,21372,19383,181,7.382999999999999,-1.6964285714285672
JNJ,15810,1700,65,4.5649999999999995,-1.2799999999999916
HAS,11834,338,43,3.311,-2.2983392645314313
BE,11834,338,43,3.311,6.486486486486481
DON,11834,338,43,3.311,-2.4436807941962604
PLAY,11834,338,43,3.311,-3.0493273542600883
DY,11834,338,43,3.311,-4.529162593678724
NI,11834,338,43,3.311,-6.942752740560281
RE,11834,338,43,3.311,-2.749526963103125
LAKE,11834,338,43,3.311,-0.4470938897168443
CEO,18300,562,66,4.62,-1.563629790310922
ATH,1638,148,34,-1.2240000000000002,-6.577344701583424
TSLA,3276,576,97,-2.4480000000000004,0.7830006439150085
KGC,3466,288,64,-1.984,-1.884057971014504
NAT,1996,485,105,4.401999999999999,-6.403013182674197
EURN,998,204,56,2.2009999999999996,-6.776379477250719
DIS,502,442,133,1.536,-0.5912495072920856
SIL,2408,90,26,-0.41600000000000004,-1.5494267121165277
STNG,72,92,33,-1.408,-15.151515151515161
CHGG,1344,229,58,0.0,2.96624616433686
PTON,4367,263,35,0.8679999999999999,3.258213412978558
ES,0,31,20,0.0,-5.770418880514026
ING,226,103,30,0.06000000000000005,-2.9126213592233077
DHT,520,148,19,0.47500000000000003,-11.624649859943979
EPS,4044,854,72,5.223999999999999,-1.5414258188824677
EDIT,520,148,19,0.47500000000000003,-1.302288871349638
REVS,464,393,17,1.683,0.0
RH,0,8,17,0.0,-0.4604550379198312
REV,961,233,27,2.625,-3.895004233700261
GS,831,126,15,-0.5549999999999999,-1.5360641139804203
SP,831,126,15,-0.5549999999999999,-5.507394186639461
ED,831,126,15,-0.5549999999999999,-4.07531596595307
GE,0,10,14,0.0,-3.5483870967741895
AR,1369,187,14,-0.27999999999999997,-9.969788519637465
ARWR,3976,1362,22,1.254,-4.144497339680773
TR,1988,681,11,0.627,1.8015521064301514
ALNY,1988,681,11,0.627,2.853299348626452
FB,1344,90,22,0.0,0.1681722083413388
CURR,672,45,11,0.0,-1.8691588785046744
RUN,672,45,11,0.0,3.353204172876299
AM,672,45,11,0.0,-2.147971360381879
BYND,459,67,11,1.089,14.465808089969153
TAK,4198,160,18,0.882,-1.1111111111111072
CLVS,2099,80,9,0.441,-3.8140643623361177
HALO,2099,80,9,0.441,-2.068680182043856
SCYX,2099,80,9,0.441,-5.851063829787228
IVE,2099,80,9,0.441,-2.0757604744595386
DTIL,2099,80,9,0.441,-3.938115330520397
ABC,324,82,9,0.2789999999999999,-3.225806451612897
AVEO,0,6,2,0.0,-8.599508599508601
PTON,0,39,1,0.0,3.6041189931350055
TD,273,45,2,0.053,-2.620822313056031
HAS,755,8,1,-0.06,-4.653142289686483
HE,755,8,1,-0.06,0.5815490351572796
STRI,755,8,1,-0.06,-7.692307692307699
SPY,9492,56,7,0.33100000000000007,-0.15699134803237114
UBS,928,2,2,0.188,-1.6293279022403273
DAX,464,1,1,0.094,-0.3161698283649516
EXPL,567,7,1,0.0,0.0
EV,567,7,1,0.0,-0.6475225225225336
MSFT,8156,10,2,0.15500000000000003,0.07751079614659857
ON,8357,11,3,0.274,-1.238591916558015
CGC,8156,10,2,0.15500000000000003,-1.5000000000000013
AMAZ,8156,10,2,0.15500000000000003,-16.666666666666664
HOOK,201,1,1,0.119,3.005780346820807
ARE,201,1,1,0.119,1.9530729236101707
FUND,201,1,1,0.119,-0.17985611510790986
YJ,201,1,1,0.119,-1.4044943820224793
CE,201,1,1,0.119,-1.5398207749589787
EXCE,201,1,1,0.119,0.0
AMEN,201,1,1,0.119,0.0
PT,201,1,1,0.119,5.737704918032792
AYTU,626,16,3,0.10799999999999998,-0.671140939597316
CERS,705,3,1,0.12199999999999998,0.1876172607879885
PSA,9,0,1,0.0,-1.368658275160781
AMD,44,4,1,-0.16699999999999998,-2.3207935616694777
ARCT,438,4,1,0.214,1.2102078400420966
BNTX,438,4,1,0.214,3.2844453625284107
INO,438,4,1,0.214,-6.255506607929508
VXRT,438,4,1,0.214,0.3846153846153764
HTBX,438,4,1,0.214,-1.7857142857142871
SPXL,0,7,1,0.0,-0.5246283882250065
USD,693,3,1,-0.0049999999999999906,0.7243195785776959
USA,693,3,1,-0.0049999999999999906,0.1904761904761864
UEC,693,3,1,-0.0049999999999999906,0.8928571428571237
AMZN,9,0,1,0.0,-0.9487179487179409
LGIH,44,3,1,-0.13,-4.567164179104481
TRIL,256,22,1,-0.10199999999999998,-1.301115241635693
CARE,419,8,1,0.023000000000000007,-10.502283105022832
TVIX,106,8,2,-0.56,0.15914064054107477
AT,597,19,1,-0.0050000000000000044,-1.6393442622950833
SPXS,551,8,1,-0.040999999999999995,0.379867046533722
SQQQ,551,8,1,-0.040999999999999995,-0.33898305084746544
SDS,551,8,1,-0.040999999999999995,0.34129692832763775
AAL,0,43,1,0.0,-7.309941520467836
DTE,179,71,1,-0.04999999999999999,0.8071660596515338
DD,545,13,1,0.01999999999999999,-2.8055676381035215
UAL,317,96,1,-0.12399999999999999,-7.3732718894009155
DAL,317,96,1,-0.12399999999999999,-5.690703735881837
LUV,317,96,1,-0.12399999999999999,-5.878161738510861
SHOP,89,24,1,0.0,2.4044776119403006
OI,0,9,1,0.0,-6.455696202531654
AGM,0,2,1,0.0,-4.909318323952471
AAPL,0,5,1,0.0,0.8472852979055108
MA,0,6,1,0.0,-1.033087704088989
MVIS,0,24,1,0.0,-23.076923076923073
WPS,710,9,1,-0.014999999999999993,0.034638032559743716
BE,7487,34,1,0.03299999999999999,1.549295774647892
GDP,9428,315,2,-0.06900000000000002,2.8644175684277484
CTO,13239,43,2,0.09899999999999999,-0.26888291371302725
SPY,9953,186,6,0.07699999999999997,1.0080501531666253
III,2994,34,2,-0.019000000000000003,2.510460251046027
TSLA,410,9,4,-0.11200000000000002,8.586305278174045
GE,50,8,1,-0.639,-1.4285714285714264
NAT,487,2,2,0.0,1.8487394957983097
GME,144,5,2,-0.062,-6.164383561643826
ING,646,10,1,0.14100000000000001,0.7707129094412337
CEO,646,10,1,0.14100000000000001,0.2727101749106564
GILD,668,10,2,0.382,-1.6785101690762123
KO,832,12,2,0.26,-0.3971756398940859
HD,416,6,1,0.13,2.381391914343731
UBER,11504,18,2,0.132,-0.5079825834542707
CIK,5752,9,1,0.066,1.2195121951219614
EPS,5752,9,1,0.066,1.2541254125412509
DD,6162,10,2,-0.04600000000000001,0.471804088968773
LYFT,5752,9,1,0.066,-6.080611535788742
AMD,993,63,3,-0.046,5.4997992773986395
EWT,9,0,1,0.0,0.8798460269452855
EWY,9,0,1,0.0,0.965989132622266
BP,263,9,1,0.103,2.5132275132275144
ITM,263,9,1,0.103,0.49679155454356216
BB,0,28,1,0.0,4.926108374384241
RSI,0,28,1,0.0,0.0
CDC,0,2,1,0.0,0.3891138101664458
JPM,4626,28,1,-0.06299999999999999,0.1304064333840519
IT,4626,28,1,-0.06299999999999999,2.098147660433676
CSCO,0,3,1,0.0,0.9768009768009732
PS,2942,2,1,0.019000000000000003,-0.7915567282321966
MG,2942,2,1,0.019000000000000003,0.9523809523809532
WW,2942,2,1,0.019000000000000003,5.066371681415927
FRO,478,2,1,0.0,1.3407821229050392
GOOO,478,2,1,0.0,0.0
PT,975,63,1,-0.046,-3.200000000000003
DAL,0,47,1,0.0,6.512505899008961
LUV,0,47,1,0.0,1.2118986412045476
BA,4635,114,1,-0.0040000000000000036,3.4181646540534265
RH,48,5,1,0.0,7.348724913233748
GDP,0,66,1,0.0,-2.586206896551713
AAPL,783,275,2,0.11499999999999999,0.9851528384279452
EPS,393,245,1,0.121,-0.45454545454545636
LINK,393,245,1,0.121,-4.210526315789477
CC,393,245,1,0.121,-4.038630377524151
AM,0,1,1,0.0,4.615384615384615
AMD,556,38,4,-0.08800000000000002,-2.330135108674364
CAN,178,8,1,-0.19,-11.196911196911199
NGS,178,8,1,-0.19,-10.46875
ANY,178,8,1,-0.19,8.045977011494246
LEAS,178,8,1,-0.19,18.18181818181817
ED,178,8,1,-0.19,-1.403956604977657
LIFE,178,8,1,-0.19,-4.17827298050139
HE,178,8,1,-0.19,-2.681992337164744
ON,178,8,1,-0.19,-1.881894873458799
JOB,178,8,1,-0.19,2.413793103448278
WH,452,1,1,0.091,0.027670171555058135
GUSH,452,1,1,0.091,-11.35897435897436
UAVS,0,14,1,0.0,-4.34782608695651
SPY,5228,149,7,0.057,-0.8832497984648213
EOD,0,5,1,0.0,-0.2512562814070298
UAL,0,13,1,0.0,-5.266903914590749
USO,668,22,2,-0.16799999999999998,-1.3598326359832718
RH,169,6,1,-0.054000000000000006,-1.0936825442509583
SO,793,5,1,-0.15999999999999998,-3.150587397650415
VERY,793,5,1,-0.15999999999999998,-1.4939309056956127
AGE,793,5,1,-0.15999999999999998,-3.5714285714285614
INSU,793,5,1,-0.15999999999999998,0.0
ATH,1665,24,1,-0.01200000000000001,-3.549382716049389
DD,5285,42,2,-0.07500000000000001,-2.0643198609300364
IPO,4847,30,1,0.07199999999999998,-1.8390804597701107
HD,4847,30,1,0.07199999999999998,0.830373206624525
GPRO,4847,30,1,0.07199999999999998,-3.2258064516129124
IMO,4847,30,1,0.07199999999999998,-0.7060333761232312
TA,4847,30,1,0.07199999999999998,-5.447830101569712
EC,623,31,1,0.149,-7.745098039215678
QQQ,780,60,2,-0.011999999999999997,-0.8205128205128163
MSFT,1474,36,2,0.024000000000000014,-0.6996587030716827
FB,390,30,1,-0.005999999999999998,0.33234126984127776
AMZN,805,79,3,0.049,-2.17220130092435
BILL,0,1,1,0.0,1.1801016702977463
SE,0,1,1,0.0,1.6515123399517546
BA,0,1,1,0.0,-6.8840326747189735
ARE,0,6,1,0.0,-1.6223612197028805
NERD,0,6,1,0.0,-1.3157894736842157
SLV,0,11,1,0.0,0.14388489208632788
VER,415,8,1,0.055,0.5703422053231987
MMM,415,8,1,0.055,-0.46885465505694374
CEO,828,6,1,0.237,-1.841487633146783
APY,0,8,1,0.0,-0.22421524663676654
DM,1772,4,1,0.048,0.20080321285140132
VNQ,0,24,1,0.0,-0.728941684665216
ROKU,195,7,1,-0.040999999999999995,-4.625679631953159
DIS,195,7,1,-0.040999999999999995,-0.6684869597966234
TRIP,195,7,1,-0.040999999999999995,-5.794871794871789
CINF,187,5,1,0.305,-5.415890751086274
ING,5708,42,1,-0.153,-3.1539888682745816
FOR,5708,42,1,-0.153,0.3861003861003916
SIGN,5708,42,1,-0.153,0.0
ALOT,5708,42,1,-0.153,-1.8571428571428557
ECT,5708,42,1,-0.153,-7.061538461538469
EE,5708,42,1,-0.153,0.1323529411764756
ZM,5708,42,1,-0.153,1.8823529411764723
NEED,5708,42,1,-0.153,-0.4029990627928703
USA,438,12,1,-0.147,-2.0793950850661687
SIX,48,23,1,-0.259,4.620976116303203
GILD,9350,152,20,0.15599999999999997,-1.7199017199017186
MOST,3423,54,8,0.12,0.0
AB,3423,54,8,0.12,1.8260869565217466
AE,3423,54,8,0.12,-2.1023125437981705
SPY,1794,640,22,-0.21999999999999995,-0.4216516403277095
NAT,3441,277,19,0.7509999999999999,0.0
DD,5732,133,9,1.0459999999999998,-0.14865151836908108
EPS,1988,107,7,0.862,-0.472589792060487
CEO,1298,78,5,0.71,-4.382232811436344
AMC,0,392,5,0.0,-1.7964071856287398
TD,964,155,5,-0.019999999999999983,-1.9253345855834707
ES,964,155,5,-0.019999999999999983,-2.5715320536037614
ING,560,8,4,-1.02,0.3649635036496272
EURN,560,8,4,-1.02,-2.994555353901997
GOOG,0,79,4,0.0,1.7948795362598855
TNP,285,103,3,0.35100000000000003,-3.3613445378151168
DHT,285,103,3,0.35100000000000003,-0.13755158184318828
USO,285,103,3,0.35100000000000003,1.9189765458422143
TNK,285,103,3,0.35100000000000003,1.3473053892215547
GDP,2814,1079,12,-0.6319999999999999,0.1176470588235269
FLIR,614,6,2,0.238,-2.9950827000447102
EVH,614,6,2,0.238,-7.682458386683734
TSLA,989,448,6,-0.724,-8.572364036062167
NOW,490,212,2,-0.362,7.229136163982445
ENPH,0,43,2,0.0,-1.4312776257629967
CXP,0,1,2,0.0,2.1443888491779766
HPE,196,0,4,-0.43999999999999995,-1.5655577299412928
AM,2504,44,4,-0.08400000000000002,10.208816705336437
GS,1252,22,2,-0.04200000000000001,-1.3870967741935551
TWO,1252,22,2,-0.04200000000000001,-5.3830227743271175
MD,1796,53,2,0.22600000000000003,1.8232819074333786
SPCE,18,0,2,0.0,-2.1111111111111054
MTZ,276,5,1,0.131,-3.624161073825507
CBOE,204,2,1,0.075,0.07048635585539541
PLAY,1637,23,1,0.05,-4.062909567496718
XAIR,1637,23,1,0.05,-3.6601307189542513
LIN,1637,23,1,0.05,-0.7498111986190454
BLPH,1637,23,1,0.05,3.31034482758621
USA,1567,9,1,0.00399999999999999,-0.36968576709797524
TA,1276,76,2,0.020000000000000004,-7.634228187919464
AMD,1276,76,2,0.020000000000000004,-1.9464720194647187
MA,638,38,1,0.010000000000000002,-1.2426821822361023
GUSH,0,19,1,0.0,-1.883643299952311
ET,862,80,1,0.05600000000000001,1.2048192771084294
DTE,1179,23,1,0.153,-2.2058823529411797
OC,3616,47,1,0.023000000000000007,-0.6188402475361061
UAVS,0,13,1,0.0,-60.38251366120218
EVER,528,27,1,-0.048,-0.8901322482197391
NG,528,27,1,-0.048,-7.597027250206441
TWTR,0,21,1,0.0,-0.3820771101076743
MSFT,9,24,2,0.0,-0.43888888888888444
RH,0,7,1,0.0,-5.544606490605701
DF,0,0,1,0.0,5.333333333333338
WTI,0,28,2,0.0,-4.1522491349481
AAPL,9,0,1,0.0,1.3243205959442792
FB,9,2,2,0.0,-1.0680456214962206
QCOM,9,2,1,0.0,-1.993272704621894
PSQ,196,15,1,-0.193,0.36968576709795886
CCL,0,26,1,0.0,-2.2140221402214095
MCD,366,12,2,-0.136,3.054945054945056
SNAP,0,0,1,0.0,0.6285714285714253
MRO,9,1,1,0.0,-3.011093502377171
URI,0,1,1,0.0,1.8063698304547624
SPY,50222,184,63,-1.005,0.5762700236682355
NAT,44252,936,71,1.9390000000000003,-8.44250363901019
EURN,4353,794,39,1.9110000000000003,-4.837291116974486
CARR,1145,340,15,1.0050000000000001,1.0309278350515447
STNG,41035,360,22,1.0330000000000001,-7.63454317897371
NAV,1145,340,15,1.0050000000000001,4.841402337228715
ALL,1145,340,15,1.0050000000000001,1.2147297943567634
VERY,1145,340,15,1.0050000000000001,0.0
HUNT,1145,340,15,1.0050000000000001,0.0
PROF,1145,340,15,1.0050000000000001,1.6151685393258457
DSSI,1145,340,15,1.0050000000000001,-3.4533431300514246
MSFT,39920,56,18,-0.3679999999999997,2.4304352846091724
FRO,41953,134,16,-0.07100000000000001,-7.021063189568717
TNP,2063,114,9,-0.099,-6.117021276595745
DHT,41953,134,16,-0.07100000000000001,-8.427672955974842
TNK,2063,114,9,-0.099,-10.27272727272728
PFE,40182,141,16,1.189,-0.8840353614144655
AM,0,98,8,0.0,-1.9607843137254872
JAN,1693,22,8,-0.6000000000000001,-0.7662835249042153
DD,1693,22,8,-0.6000000000000001,0.5846732094382985
ING,1693,22,8,-0.6000000000000001,1.9031141868512012
IT,1693,22,8,-0.6000000000000001,3.094711783710254
TR,41583,42,15,-0.5720000000000001,-1.2661789532920533
LUV,40476,35,9,0.10600000000000001,5.018650389962701
XOM,39890,20,7,0.028,2.594033722438398
PINS,39890,20,7,0.028,0.5303760848601881
TQQQ,39890,20,7,0.028,3.3706189410887477
TSLA,42627,62,9,0.19199999999999998,1.308579166508477
USO,39890,20,7,0.028,-0.05552470849528907
IWM,39890,20,7,0.028,1.4757659749793983
BA,40476,35,9,0.10600000000000001,0.6662804171494694
UNH,39890,20,7,0.028,-1.4897260273972681
BYND,39890,20,7,0.028,-0.45743834526651544
GOOG,39890,20,7,0.028,0.0014909128859587172
AZN,39890,20,7,0.028,-2.49903883121877
ES,39890,20,7,0.028,-4.337349397590362
MMM,39890,20,7,0.028,-1.438122871199698
LOGI,39890,20,7,0.028,0.8126693061054397
AAPL,39890,20,7,0.028,1.0536297545042672
ACB,39890,20,7,0.028,0.3994673768308925
BBBY,39890,20,7,0.028,-3.3724340175953142
GE,39890,20,7,0.028,-1.4970059880239468
AMZN,40020,86,13,-0.362,1.8326101604714062
CERS,39890,20,7,0.028,-0.807754442649446
HOG,41002,95,14,-0.883,8.556149732620312
AMD,46431,345,29,1.6400000000000001,-1.5954520447460196
TWTR,39890,20,7,0.028,3.426480372588161
MTCH,39890,20,7,0.028,3.889831614671719
DIS,40287,31,12,-0.857,2.1011460796798276
ATVI,39890,20,7,0.028,0.9976617303195643
HD,39890,20,7,0.028,0.21234300171681525
FFIV,39890,20,7,0.028,0.4929924642580383
HBI,39890,20,7,0.028,3.486055776892445
NET,40854,120,19,-0.548,1.3208351086493493
MRK,39890,20,7,0.028,-1.7277041002555076
EOD,843,191,16,-0.3859999999999998,0.0
UPS,696,108,18,-2.2259999999999995,0.010405827263272754
IPO,1030,98,10,-0.30000000000000004,1.1283043197936862
WYNN,983,26,7,-0.8069999999999999,3.8977710351266235
AAL,397,11,5,-0.885,4.380165289256208
WWE,397,11,5,-0.885,-0.6377831537277308
ULTA,397,11,5,-0.885,0.9642857142857127
WTI,0,2,4,0.0,0.35971223021583565
DKNG,548,48,4,-0.011999999999999997,5.722070844686632
CEO,2737,91,6,0.16399999999999998,1.6749542004710825
SBUX,211,110,8,0.0,-1.688411358403693
MRVL,1270,110,8,1.248,1.6483516483516456
NOK,635,55,4,0.624,0.5730659025787843
XLNX,635,55,4,0.624,4.453810228955458
BL,635,55,4,0.624,1.8835616438356189
SNDX,0,25,3,0.0,-0.6376195536663177
ARCH,2211,20,3,0.129,9.300538047655657
ABT,2211,20,3,0.129,0.20631990444130494
ITEC,2211,20,3,0.129,0.0
INSM,3880,34,6,0.276,-3.040073698756334
ANY,1940,17,3,0.138,4.1077288672626455
ONS,1940,17,3,0.138,1.7577548005908286
MAC,1940,17,3,0.138,-2.500000000000002
OPTI,1940,17,3,0.138,0.0
INS,1940,17,3,0.138,1.2571428571428507
INTC,1600,41,3,0.246,3.970390309555854
MU,1600,41,3,0.246,6.977243452125376
TA,4634,10,4,0.11199999999999999,4.411764705882351
MA,2317,5,2,0.055999999999999994,1.8818459328425245
BAC,2317,5,2,0.055999999999999994,-0.5218787635487716
IAG,270,1,2,0.0,1.404494382022467
RAD,9,12,2,0.0,-2.5450031036623226
UAL,586,15,2,0.07800000000000001,5.5104800540906105
CAR,586,15,2,0.07800000000000001,-2.354968408960368
LVS,586,15,2,0.07800000000000001,0.5346493933785688
MGM,586,15,2,0.07800000000000001,4.425837320574175
GM,2737,42,2,0.16399999999999998,4.527472527472533
GME,0,3,2,0.0,3.6020583190394504
SPY,4902,919,115,-3.807,-1.8177444849151136
TSLA,1344,245,91,-0.2280000000000002,-3.333165753355787
MU,672,108,38,-0.1140000000000001,-1.9476303830339723
DD,21406,21507,145,11.440000000000001,3.1333333333333258
GOOD,409,145,27,1.323,4.288499025341132
RH,0,14,25,0.0,-1.3838310269482907
CERS,6848,266,40,4.52,-4.754358161648175
ONS,3809,535,34,2.3579999999999997,0.4190751445086725
OPTI,3809,535,34,2.3579999999999997,0.0
ANY,3424,133,20,2.26,4.732558139534879
ACC,3424,133,20,2.26,1.4176018901358654
SNAP,10283,215,53,2.9799999999999995,-3.6406341749853257
LOGI,4968,214,40,3.08,-0.46335299073293784
ATH,5740,182,32,2.896,-1.6473230999625657
CEO,9020,294,63,-0.606,-0.7903383358493922
NAVI,0,111,17,0.0,-1.708278580814716
OUT,0,111,17,0.0,4.571428571428576
NEXT,0,111,17,0.0,-8.418367346938778
ECON,0,111,17,0.0,-1.622137404580152
ALLY,0,24,16,0.0,2.076777847702947
GDP,9020,188,44,-0.606,12.646675358539772
NAT,0,22,15,0.0,-8.592777085927764
BEST,161,23,15,0.0,-2.9720279720279708
CHWY,0,29,15,0.0,-4.374187960155918
NOW,0,76,15,0.0,-5.367818664279555
TSN,169,99,24,-1.881,3.0183727034120675
BYND,0,76,15,0.0,-2.4026674512111432
WING,6859,46,15,0.7199999999999999,0.8641005498821761
PLAY,6859,46,15,0.7199999999999999,2.205882352941182
AT,6859,46,15,0.7199999999999999,-0.4926108374384132
LK,6859,46,15,0.7199999999999999,0.0
HTHT,6859,46,15,0.7199999999999999,2.0746887966805048
IVE,385,402,14,0.09799999999999999,-1.2043727997035365
INSI,385,402,14,0.09799999999999999,0.26954177897574505
HBI,770,804,28,0.19599999999999998,2.6315789473684212
EPS,1385,17,13,1.131,-1.1731135066582037
CNX,1385,17,13,1.131,-13.290113452188011
EGOV,1385,17,13,1.131,-0.40650406504065617
CMS,1385,17,13,1.131,0.7658270932607264
LXRX,1385,17,13,1.131,-9.012875536480685
LECO,1385,17,13,1.131,-1.4720194647202043
AWI,1385,17,13,1.131,-2.6430078173470775
WASH,1385,17,13,1.131,-3.4775465498357145
GE,2161,93,13,-1.3259999999999998,3.5007610350076033
ATVI,6512,150,24,2.7119999999999997,-4.686567164179105
DON,0,56,12,0.0,-0.29585798816567416
PFE,1502,163,31,-0.1200000000000001,-2.9193341869398224
IMO,0,1,10,0.0,2.7142857142857197
MRVL,751,63,10,-0.06000000000000005,-3.759398496240604
AMD,751,63,10,-0.06000000000000005,-2.8866340097970586
NYT,169,23,9,-1.881,-0.5957980558168745
MSFT,496,96,16,-3.552,-3.291759211800217
SPY,4592,346,12,-0.01899999999999999,0.6769079685746376
UNIT,0,2,3,0.0,0.9389671361502425
USO,3502,82,4,0.022,-4.7826086956521685
MO,2938,81,3,0.10400000000000001,0.3281171125694159
BA,2938,62,2,0.10400000000000001,-0.9925367392475125
LK,2938,62,2,0.10400000000000001,0.0
PDT,2938,62,2,0.10400000000000001,-1.3814274750575575
TD,2938,62,2,0.10400000000000001,3.085160632330446
TA,2938,81,3,0.10400000000000001,5.909090909090904
TRUL,2938,62,2,0.10400000000000001,93.6159079016222
MU,2938,62,2,0.10400000000000001,0.6300490038114157
DD,3792,82,6,0.12299999999999997,3.7159763313609475
FT,0,50,1,0.0,1.5600624024960943
ON,62,31,1,0.444,3.706199460916447
ED,62,31,1,0.444,-0.22930243784696805
VALU,62,31,1,0.444,2.3117569352708034
CCL,0,19,1,0.0,7.628524046434494
DIS,0,19,1,0.0,3.9803921568627474
ATH,0,19,1,0.0,6.481481481481477
ALLY,0,19,1,0.0,5.628908964558712
DKNG,178,4,1,0.072,-12.701252236135957
INSE,356,8,2,0.144,-1.6447368421052573
ZM,902,71,3,0.12799999999999997,5.115269174276768
UDOW,311,6,1,0.201,2.509578544061293
ETSY,1624,8,2,-0.048000000000000015,2.835089802582747
EBAY,812,4,1,-0.024000000000000007,-1.0239760239760154
TSLA,237,21,2,-0.069,8.288933176068651
JP,516,11,1,0.10199999999999998,-0.8695652173913052
PLNT,1822,20,2,-0.06,5.383966244725735
UVXY,44,17,1,0.0,-7.451148808245649
JNUG,88,34,2,0.0,0.548446069469839
PSA,0,7,1,0.0,2.1546932076870253
USA,0,11,1,0.0,0.19120458891012976
LYFT,663,1,1,-0.14100000000000001,6.35264951967771
MSFT,474,16,2,-0.138,-1.43836004303754
PM,9,0,1,0.0,1.1748818365969003
FB,736,3,1,0.12799999999999997,-2.844706979636255
IT,1596,18,1,0.00399999999999999,2.666906928552129
GME,1596,18,1,0.00399999999999999,20.000000000000014
ON,1591,12,2,-0.11399999999999999,4.789135096497498
LL,113,4,1,0.020000000000000018,1.2915129151291564
UUU,113,4,1,0.020000000000000018,11.836054421768706
UUUU,113,4,1,0.020000000000000018,-7.462686567164164
WW,561,12,1,-0.018000000000000002,-1.1574852312569195
BABA,561,12,1,-0.018000000000000002,-0.7431152557190601
SPCE,9,0,1,0.0,2.09958008398319
EWZ,9,0,1,0.0,-4.1522491349481
SPY,2572,101,7,-0.03599999999999999,0.7979197093292519
GOOO,0,10,1,0.0,0.0
SSSS,0,10,1,0.0,0.6201550387596905
FIVN,20,6,1,0.0,0.6517690875232874
USO,2686,27,4,0.43100000000000005,-4.460966542750933
NAV,2470,11,1,0.041,1.7751479289940855
WTI,3491,26,2,0.065,-13.265306122448985
DON,1478,8,1,-0.134,0.31558185404338573
